latitude,longitude,task_created_time,task_completed_time,amount,cod_received_status,task_assigned_to,task_status,flow,task_id,branch_destination,task_status_label,receiver_city,task_detail_status_label,task_detail_status,weight,branch_origin,task_status_id 
0,0,2022-11-09 07:25:25 +0700,2022-11-09 09:18:22 +0700,None,None,cautiousIcecream7,done,Delivery,1324473dd02b3ac454d6,PKU,Success,"TAMPAN, PEKANBARU",YANG BERSANGKUTAN,D01,1,SMI,COLF01
-6.5695573,106.7793656,2022-11-09 08:35:11 +0700,2022-11-09 09:18:31 +0700,None,None,relievedClam4,done,Delivery,c5530fe3699fa10dd235,BOO,Success,"BOGOR BARAT, BOGOR",YANG BERSANGKUTAN,D01,2,,COLF01
0,0,2022-11-09 08:37:17 +0700,2022-11-09 09:18:27 +0700,None,None,shamefulZebra0,done,Delivery,bdd35afe311011a76fae,CGK,Success,"KEBAYORAN LAMA,JKT S",KELUARGA/SAUDARA,D09,1,BKI,COLF01
2.6504478,98.6896119,2022-11-09 08:23:56 +0700,2022-11-09 09:18:29 +0700,None,None,pleasedChough5,done,Delivery,355932d7dc78e7550bba,MES,Success,"PANGURURAN,KAB.SAMOS",KELUARGA/SAUDARA,D09,1,MES,COLF01
0,0,2022-11-09 07:43:53 +0700,2022-11-09 09:18:22 +0700,292950,False,stressedBass8,done,Delivery,070a5a532b84cceadcb8,MJK,Failed,"PACE,KAB. NGANJUK",MISROUTE,U12,2,CGK,COLF02
0,0,2022-11-09 07:05:40 +0700,2022-11-09 09:18:27 +0700,None,None,innocentStork0,done,Delivery,b776bf2fa393f55c293f,SRG,Success,"BRANGSONG,KENDAL",ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,0.5,CGK,COLF01
-1.2474983,116.8298036,2022-11-09 07:42:37 +0700,2022-11-09 10:18:23 +0800,None,None,gutturalMandrill0,done,Delivery,e48f055a5b60fc2f32e4,BPN,Success,"BALIKPAPAN TENGAH, B",ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1,CLG,COLF01
-6.73854,111.0294316,2022-11-09 07:45:15 +0700,2022-11-09 09:13:02 +0700,None,None,crushedIguana8,done,Delivery,07a6d3e7369482c0dd38,SRG,Success,"PATI,KAB.PATI",YANG BERSANGKUTAN,D01,1,SRG,COLF01
0,0,2022-11-09 08:51:17 +0700,2022-11-09 09:18:18 +0700,None,None,aloofPepper7,done,Delivery,e17dd11152276aac681c,PBL,Success,"PAITON,PROBOLINGGO",RECEPTIONIST,D02,2.59,CGK,COLF01
0,0,2022-11-09 07:53:00 +0700,2022-11-09 08:34:21 +0700,None,None,pacifiedGarlic2,done,Delivery,96be7ec687f623b3449b,BKS,Success,"LEBONG UTARA,LEBONG",YANG BERSANGKUTAN,D01,5.08,CGK,COLF01
-6.7434272,111.0275982,2022-11-09 07:45:15 +0700,2022-11-09 09:17:24 +0700,None,None,crushedIguana8,done,Delivery,6ca8a2aec17085321407,SRG,Success,"PATI,KAB.PATI",ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1,CGK,COLF01
0,0,2022-11-09 07:53:00 +0700,2022-11-09 08:35:36 +0700,None,None,pacifiedGarlic2,done,Delivery,abcdb0a0a5d5ee1bb4f2,BKS,Success,"LEBONG UTARA,LEBONG",YANG BERSANGKUTAN,D01,0.45,CGK,COLF01
0,0,2022-11-09 08:42:20 +0700,2022-11-09 09:18:28 +0700,None,None,awedLeopard5,done,Delivery,57314fb5dfb71c46693a,CLG,Success,"CIKANDE,BAROS",SECURITY,D04,1,CGK,COLF01
0,0,2022-11-09 08:38:29 +0700,2022-11-09 10:15:56 +0800,None,None,ashamedVenison0,done,Delivery,7d9662f90987777ea379,KOE,Success,"ATAMBUA,KAB.BELU",YANG BERSANGKUTAN,D01,12.5,BKI,COLF01
-6.8047267,107.1784767,2022-11-09 07:09:59 +0700,2022-11-09 09:18:32 +0700,None,None,excludedRelish4,done,Delivery,1540b2d1c3bf22ad3169,BDO,Success,"KARANGTENGAH, CIANJU",ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1,CGK,COLF01
-0.3213507,100.0319583,2022-11-09 09:17:54 +0700,2022-11-09 09:18:29 +0700,None,None,pluckyCheese3,done,Delivery,870a6dfd50fde1e3e297,PDG,Success,"LUBUK BASUNG,KAB.AGA",YANG BERSANGKUTAN,D01,1,PKU,COLF01
0,0,2022-11-09 08:50:16 +0700,2022-11-09 09:18:27 +0700,None,None,murkySmelt7,done,Delivery,eeb6bfc67656f6c011c4,MJK,Success,"PETERONGAN,KAB. JOMB",YANG BERSANGKUTAN,D01,8,CGK,COLF01
0,0,2022-11-09 08:38:28 +0700,2022-11-09 10:11:08 +0800,None,None,ashamedVenison0,done,Delivery,a8e3f990617763d7a2a7,KOE,Success,"ATAMBUA,KAB.BELU",YANG BERSANGKUTAN,D01,1.1,JBR,COLF01
-8.6343727,115.1888643,2022-11-09 08:48:08 +0700,2022-11-09 10:18:33 +0800,None,None,jealousPoultry6,done,Delivery,18c1b9743371676eb583,DPS,Success,"DENPASAR BARAT,DENPA",PEMBANTU,D07,0.3,CGK,COLF01
-6.2091176,106.3581192,2022-11-09 08:36:49 +0700,2022-11-09 09:18:26 +0700,None,None,crummyFish1,done,Delivery,6229153ef3aff1e2632d,CLG,Success,"CIKANDE,BAROS",ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1.73,CGK,COLF01
0,0,2022-11-09 08:38:28 +0700,2022-11-09 10:13:04 +0800,None,None,ashamedVenison0,done,Delivery,3748697ff73a855bac00,KOE,Success,"ATAMBUA BARAT,BELU",ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,1.15,CGK,COLF01
0,0,2022-11-09 07:46:51 +0700,2022-11-09 09:18:30 +0700,None,None,mellowSausage6,done,Delivery,7d120ce7077d75001fbd,SUB,Success,"TUBAN,KAB.TUBAN",YANG BERSANGKUTAN,D01,1,MDN,COLF01
-3.6447712,102.5812347,2022-11-09 08:41:04 +0700,2022-11-09 09:18:32 +0700,None,None,stressedChamois9,done,Delivery,a8c781665ed2756d209b,BKS,Success,"KEPAHIANG,KAB.KEPAHI",YANG BERSANGKUTAN,D01,4.6,CGK,COLF01
0,0,2022-11-09 08:38:28 +0700,2022-11-09 10:18:01 +0800,None,None,ashamedVenison0,done,Delivery,5dbea006076bf73a2a75,KOE,Success,"ATAMBUA BARAT,BELU",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-8.6946241,115.2370091,2022-11-09 07:39:26 +0700,2022-11-09 10:18:33 +0800,None,None,pleasedBustard0,done,Delivery,562588c9fa14aeb8fd19,DPS,Success,"DENPASAR SELATAN,DEN",KELUARGA/SAUDARA,D09,1,DPS,COLF01
-8.6749448,115.2320479,2022-11-09 07:45:55 +0700,2022-11-09 10:18:35 +0800,None,None,dearPaella0,done,Delivery,ce0170a9a29c27a9bad5,DPS,Success,"DENPASAR TIMUR,DENPA",PEMBANTU,D07,3.16,CGK,COLF01
-7.2333936,107.9118124,2022-11-09 07:47:48 +0700,2022-11-09 09:18:29 +0700,None,None,annoyedDove2,done,Delivery,26bff5f6ca8dc5c7e55a,BDO,Success,GARUT KOTA,YANG BERSANGKUTAN,D01,2.02,CGK,COLF01
0,0,2022-11-09 07:46:32 +0700,2022-11-09 09:18:32 +0700,None,None,wakefulBuzzard6,done,Delivery,80689f78210498b9c13f,BOO,Success,"BOGOR TIMUR, BOGOR",KELUARGA/SAUDARA,D09,1,CGK,COLF01
0.5002569,101.4706703,2022-11-09 07:34:42 +0700,2022-11-09 09:18:33 +0700,None,None,amusedDove6,done,Delivery,678af0a2435e5d1e6b02,PKU,Success,"BUKIT RAYA, PEKANBAR",KELUARGA/SAUDARA,D09,1,BOO,COLF01
0,0,2022-11-09 08:38:28 +0700,2022-11-09 10:18:01 +0800,None,None,ashamedVenison0,done,Delivery,ee2595e4b4482979236a,KOE,Success,"ATAMBUA BARAT,BELU",YANG BERSANGKUTAN,D01,0.667,CGK,COLF01
-6.7564136,111.0331868,2022-11-09 07:45:15 +0700,2022-11-09 08:33:26 +0700,None,None,crushedIguana8,done,Delivery,a34902bf1da27b83e48e,SRG,Success,"PATI,KAB.PATI",ATASAN/STAFF/KARYAWAN/BAWAHAN,D10,2.6,CGK,COLF01
-7.0327186,112.745193,2022-11-09 08:32:21 +0700,2022-11-09 09:18:33 +0700,None,None,similarMeerkat3,done,Delivery,50317742d2399babf029,SUB,Success,"BANGKALAN,KAB.BANGKA",KELUARGA/SAUDARA,D09,1,CGK,COLF01
0,0,2022-11-09 07:32:53 +0700,2022-11-09 09:19:42 +0700,None,None,cruelBustard2,done,Delivery,13d7ca483564662c450d,PLM,Success,"ILIR TIMUR I, PALEMB",YANG BERSANGKUTAN,D01,1,CGK,COLF01
0,0,2022-11-09 08:26:51 +0700,2022-11-09 09:19:48 +0700,None,None,puzzledFerret4,done,Delivery,c9cf582fc6d19a840ab5,SRG,Success,"WEDUNG,DEMAK",KELUARGA/SAUDARA,D09,0.015,CGK,COLF01
-6.479273,106.8173987,2022-11-09 07:41:25 +0700,2022-11-09 09:19:41 +0700,None,None,sugaryCrackers2,done,Delivery,be0a186578f2ace58a56,BOO,Success,"CIBINONG,BOGOR",YANG BERSANGKUTAN,D01,0.066,CGK,COLF01
1.1786845,108.9741656,2022-11-09 09:19:24 +0700,2022-11-09 09:19:42 +0700,None,None,unhappyCrackers3,done,Delivery,f4e3652063174efaccf5,PNK,Success,"PEMANGKAT, SAMBAS",YANG BERSANGKUTAN,D01,0.1,PNK,COLF01
0,0,2022-11-09 08:14:07 +0700,2022-11-09 09:19:40 +0700,None,None,panickyOcelot8,done,Delivery,788f97a71acf44ece0e3,CLG,Success,"CINANGKA,BAROS",SUAMI/ISTRI/ANAK,D06,0.3,CGK,COLF01
-7.348539,112.6291008,2022-11-09 08:25:14 +0700,2022-11-09 09:19:40 +0700,177000,False,trustingUnicorn7,done,Delivery,f5376f6b119c991694a7,SUB,Failed,"DRIYOREJO,GRESIK",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1,CGK,COLF02
-8.1126506,112.1752688,2022-11-09 09:04:21 +0700,2022-11-09 09:19:36 +0700,None,None,awedApricots4,done,Delivery,c7fa1f0fb2447f7d59f5,MXG,Success,"SANANWETAN,BLITAR",YANG BERSANGKUTAN,D01,12.05,CGK,COLF01
-6.4439896,106.9720538,2022-11-09 08:00:28 +0700,2022-11-09 09:19:42 +0700,None,None,truthfulFlamingo9,done,Delivery,f551275649118cf29ce3,BOO,Success,"KLAPA NUNGGAL,KAB.BO",YANG BERSANGKUTAN,D01,0.6,,COLF01
0,0,2022-11-09 08:51:00 +0700,2022-11-09 10:19:43 +0800,None,None,ferventThrush7,done,Delivery,676edadc2ad7087409a1,BTG,Success,"BONTANG UTARA, BONTA",YANG BERSANGKUTAN,D01,5.5,CGK,COLF01
0,0,2022-11-09 07:30:29 +0700,2022-11-09 09:19:40 +0700,None,None,mildChowder8,done,Delivery,1a830ac38878c837a035,TJQ,Success,TANJUNGPANDAN,YANG BERSANGKUTAN,D01,1,CGK,COLF01
0,0,2022-11-09 08:12:57 +0700,2022-11-09 09:19:38 +0700,None,None,euphoricHare6,done,Delivery,8996320a663a1ec2706e,MGL,Success,MUNTILAN.MAGELANG,YANG BERSANGKUTAN,D01,3.6,AMI,COLF01
3.5244454,98.7752621,2022-11-09 08:38:21 +0700,2022-11-09 09:19:43 +0700,None,None,thrilledLemur6,done,Delivery,c57655af8472bd06bcbf,MES,Success,MEDAN,SECURITY,D04,1,CGK,COLF01
-5.5524994,120.1909732,2022-11-09 08:59:44 +0700,2022-11-09 10:19:42 +0800,None,None,mereBurritos1,done,Delivery,50d54ea88e9e0977daf8,UPG,Success,BULUKUMBA,YANG BERSANGKUTAN,D01,1,UPG,COLF01
-4.5990178,105.8179419,2022-11-09 09:10:09 +0700,2022-11-09 09:19:42 +0700,None,None,superiorMare3,done,Delivery,53b69aafecbaa85cbfe3,TKG,Success,"DENTE TELADAS,TULANG",SUAMI/ISTRI/ANAK,D06,1,SOC,COLF01
0,0,2022-11-09 08:47:07 +0700,2022-11-09 10:19:41 +0800,None,None,somberLemur6,done,Delivery,09ab8a1e48db9365e972,KDI,Success,KADIA KOTAKENDARI,YANG BERSANGKUTAN,D01,1.1,TGL,COLF01
0,0,2022-11-09 08:18:14 +0700,2022-11-09 09:19:41 +0700,None,None,jumpyRat2,done,Delivery,0f7aa08db2e39271f6dd,SUB,Success,"MANTUP,LAMONGAN",YANG BERSANGKUTAN,D01,0.13,CGK,COLF01
-8.0550585,111.7065659,2022-11-09 08:03:47 +0700,2022-11-09 09:19:40 +0700,None,None,panickySwift5,done,Delivery,398fb6915bf967129c5f,SUB,Success,"TRENGGALEK,KAB.TRENG",YANG BERSANGKUTAN,D01,1.49,CGK,COLF01
-7.018915,108.6227029,2022-11-09 09:02:10 +0700,2022-11-09 09:19:43 +0700,None,None,gutturalMackerel8,done,Delivery,d359ab69f79cb71dba00,CBN,Success,"LURAGUNG,KUNINGAN",YANG BERSANGKUTAN,D01,0.05,CGK,COLF01
0,0,2022-11-09 08:12:57 +0700,2022-11-09 09:19:38 +0700,None,None,euphoricHare6,done,Delivery,899ac5d830ce46a6d19a,MGL,Success,MUNTILAN.MAGELANG,YANG BERSANGKUTAN,D01,2,DPS,COLF01
0,0,2022-11-09 08:42:04 +0700,2022-11-09 09:19:40 +0700,None,None,wearyDunbird7,done,Delivery,ecae343486de923df987,MXG,Success,"KLOJEN,MALANG",YANG BERSANGKUTAN,D01,1,SRG,COLF01
0,0,2022-11-09 08:14:05 +0700,2022-11-09 09:19:40 +0700,None,None,panickyOcelot8,done,Delivery,22f2233d84b13dc20891,CLG,Success,"CINANGKA,BAROS",SUAMI/ISTRI/ANAK,D06,0.1,CGK,COLF01
0,0,2022-11-09 08:10:08 +0700,2022-11-09 09:19:38 +0700,None,None,goofyCockatoo4,done,Delivery,969df878a5004aa4bd1b,CGK,Success,"TANAH ABANG,JAKARTA",YANG BERSANGKUTAN,D01,15,MES,COLF01
0,0,2022-11-09 08:58:35 +0700,2022-11-09 09:19:39 +0700,None,None,amusedSausage5,done,Delivery,6a19498694343393d88c,MXG,Success,"SUMBERPUCUNG,KABUPAT",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-5.1875037,119.466198,2022-11-09 08:35:09 +0700,2022-11-09 10:19:40 +0800,None,None,joyfulJerky0,done,Delivery,aacef94ce5eea4d2e9bf,UPG,Success,"SOMBA OPU,SUNGGUMINA",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-2.6873388,118.8680402,2022-11-09 07:45:21 +0700,2022-11-09 10:19:41 +0800,None,None,scornfulCurlew9,done,Delivery,b0be5916c2403967d59f,UPG,Success,"MAMUJU,MAMUJU",YANG BERSANGKUTAN,D01,1,CGK,COLF01
3.5904222,98.6252972,2022-11-09 08:58:59 +0700,2022-11-09 09:19:38 +0700,None,None,betrayedBagels8,done,Delivery,ecea7fae3287bacf908e,MES,Failed,"MEDAN DELI,MEDAN",MISROUTE,U12,1,MES,COLF02
-7.8172124,110.3905925,2022-11-09 09:05:29 +0700,2022-11-09 09:19:38 +0700,None,None,wakefulIguana8,done,Delivery,4572053e3cbe98891b31,JOG,Failed,"DEPOK,SLEMAN",TUTUP PADA AKHIR PEKAN service/ HARI LIBUR,U09,1,SRG,COLF02
0.1405256,110.1058258,2022-11-09 08:56:35 +0700,2022-11-09 09:19:42 +0700,None,None,solidDoughnut2,done,Delivery,771a96a4ebc10e0f4fe7,PNK,Success,"BALAI BT,SANGGAU",YANG BERSANGKUTAN,D01,0.35,PNK,COLF01
0,0,2022-11-09 07:54:50 +0700,2022-11-09 10:19:40 +0800,384000,False,eagerHoopoe8,done,Delivery,5be86e2db65b45b9bf1c,PLW,Success,"PALU SELATAN,PALU",YANG BERSANGKUTAN,D01,1,JOG,COLF01
0,0,2022-11-09 08:10:08 +0700,2022-11-09 09:19:38 +0700,None,None,goofyCockatoo4,done,Delivery,9a3aad71fbbd5b3be3b6,CGK,Success,"TANAH ABANG,JAKARTA",YANG BERSANGKUTAN,D01,11,MES,COLF01
-7.6228817,107.6772839,2022-11-09 09:12:57 +0700,2022-11-09 09:19:37 +0700,29950,False,anxiousJerky9,done,Delivery,fd5fa5cb8ecad495d730,BDO,Failed,"CISOMPET,GARUT",MISROUTE,U12,0.2,CGK,COLF02
0,0,2022-11-09 08:39:58 +0700,2022-11-09 09:19:45 +0700,None,None,offendedBaboon9,done,Delivery,33feade38b295c69b0e3,SRG,Success,"KEPOHBARU,BOJONEGORO",YANG BERSANGKUTAN,D01,2.35,CGK,COLF01
-2.2023697,113.8780098,2022-11-09 08:08:20 +0700,2022-11-09 09:19:46 +0700,None,None,betrayedBagels0,done,Delivery,606d7ba310a27ed789b7,PKY,Success,"JEKAN RAYA, PALANGKA",YANG BERSANGKUTAN,D01,2.25,CGK,COLF01
-6.2773869,106.4934139,2022-11-09 07:55:47 +0700,2022-11-09 09:19:45 +0700,None,None,ardentHyena8,done,Delivery,f524ff3152d1d57574e0,TGR,Success,"TIGARAKSA,KAB.TANGER",KELUARGA/SAUDARA,D09,1.6,CGK,COLF01
0,0,2022-11-09 08:05:16 +0700,2022-11-09 09:19:40 +0700,None,None,cautiousCordial7,done,Delivery,455a808d9299123acf8c,BDO,Success,GARUT KOTA,KELUARGA/SAUDARA,D09,1,KRW,COLF01
-4.8682891,104.8399871,2022-11-09 08:31:36 +0700,2022-11-09 09:19:44 +0700,None,None,forsakenFalcon9,done,Delivery,ded0736978cb5f5611f3,TKG,Success,"KOTABUMI, KAB.LAMPUN",KELUARGA/SAUDARA,D09,1,CGK,COLF01
-6.969609,108.5149657,2022-11-09 07:45:45 +0700,2022-11-09 09:19:43 +0700,None,None,debonairPoultry4,done,Delivery,e6be8eb7190a266bf502,CBN,Success,"KUNINGAN, KAB KUNING",YANG BERSANGKUTAN,D01,1,BOO,COLF01
0,0,2022-11-09 07:45:31 +0700,2022-11-09 09:19:43 +0700,None,None,murkySeagull3,done,Delivery,d524d7c588417722b4d2,SRG,Success,"KUDUS,KAB.KUDUS",KELUARGA/SAUDARA,D09,5.5,CGK,COLF01
0,0,2022-11-09 09:10:55 +0700,2022-11-09 10:19:39 +0800,None,None,finickyCordial1,done,Delivery,32ede47ee05edfab8c31,SMD,Success,"SAMARINDA KOTA,SAMAR",RECEPTIONIST,D02,3.03,CGK,COLF01
0.1222282,110.6032372,2022-11-09 09:12:07 +0700,2022-11-09 09:19:43 +0700,None,None,aboardEland9,done,Delivery,f93a3eb5697f1521a116,PNK,Success,KAPUAS KAB.SANGGAU,YANG BERSANGKUTAN,D01,1,CGK,COLF01
0,0,2022-11-09 08:10:08 +0700,2022-11-09 09:19:38 +0700,None,None,goofyCockatoo4,done,Delivery,33017939324bcdbc7a65,CGK,Success,"TANAH ABANG,JAKARTA",YANG BERSANGKUTAN,D01,13,MES,COLF01
0,0,2022-11-09 07:30:29 +0700,2022-11-09 09:19:40 +0700,None,None,mildChowder8,done,Delivery,f3be711067baec7863f5,TJQ,Success,TANJUNGPANDAN,YANG BERSANGKUTAN,D01,1,BDO,COLF01
-6.2384578,107.0072527,2022-11-09 07:10:16 +0700,2022-11-09 08:47:03 +0700,None,None,peskyIcecream0,done,Delivery,0035feabe40d5cff993a,BKI,Success,"BEKASI TIMUR, BEKASI",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-8.6377049,116.4828701,2022-11-09 08:58:32 +0700,2022-11-09 10:19:46 +0800,None,None,cockyPorpoise5,done,Delivery,9cade610e36250664957,AMI,Success,"SUKAMULIA,SELONG",YANG BERSANGKUTAN,D01,2.38,DPS,COLF01
0,0,2022-11-09 08:39:05 +0700,2022-11-09 10:19:46 +0800,None,None,mildCockatoo8,done,Delivery,960168be13363a68d741,TRK,Success,"TARAKAN TIMUR , TARA",YANG BERSANGKUTAN,D01,1,CGK,COLF01
0,0,2022-11-09 08:42:53 +0700,2022-11-09 09:19:45 +0700,None,None,sheepishHoopoe9,done,Delivery,4ff74f96eb9717571010,CGK,Success,JAKARTA BARAT,YANG BERSANGKUTAN,D01,1,CGK,COLF01
-6.6010005,106.8101328,2022-11-09 07:02:51 +0700,2022-11-09 09:19:50 +0700,None,None,puzzledBoa1,done,Delivery,8454c2ea188d7692d87b,BOO,Success,"BOGOR TENGAH, BOGOR",YANG BERSANGKUTAN,D01,0.8,CGK,COLF01
0.4769097,101.4740118,2022-11-09 09:19:22 +0700,2022-11-09 09:19:46 +0700,None,None,mildStork5,done,Delivery,c17322c0a2a921fa863a,PKU,Success,"BUKIT RAYA, PEKANBAR",YANG BERSANGKUTAN,D01,2.8,CGK,COLF01
0.1222282,110.6032372,2022-11-09 09:12:07 +0700,2022-11-09 09:19:43 +0700,None,None,aboardEland9,done,Delivery,9ffcb2af62267360077e,PNK,Success,KAPUAS KAB.SANGGAU,YANG BERSANGKUTAN,D01,1,CGK,COLF01
0,0,2022-11-09 09:18:00 +0700,2022-11-09 09:19:22 +0700,None,None,curiousTomatoe7,done,Delivery,32f662403aea002957b2,PKU,Failed,"PELANGIRAN, TEMBILAH",MISROUTE,U12,1,BOO,COLF02
-5.0439175,105.5261734,2022-11-09 08:35:21 +0700,2022-11-09 09:19:45 +0700,None,None,wakefulSheep6,done,Delivery,77242129c67b56313bf2,TKG,Success,"SUKADANA, KAB.LAMPUN",YANG BERSANGKUTAN,D01,1,TKG,COLF01
0,0,2022-11-09 09:18:00 +0700,2022-11-09 09:19:22 +0700,None,None,curiousTomatoe7,done,Delivery,614d5de0b5c3358998ea,PKU,Failed,KAB. INDRAGIRI HILIR,MISROUTE,U12,1,CGK,COLF02
-6.9612093,108.4934988,2022-11-09 07:08:00 +0700,2022-11-09 09:19:49 +0700,None,None,giddyOcelot7,done,Delivery,389acca9d97acf08d044,CBN,Success,"KUNINGAN, KAB KUNING",YANG BERSANGKUTAN,D01,1,CGK,COLF01
0,0,2022-11-09 08:39:59 +0700,2022-11-09 11:19:49 +0900,None,None,wearyChowder0,done,Delivery,fa4fbbbea162a7cee177,TTE,Success,"BACAN,LABUHA",YANG BERSANGKUTAN,D01,1.2,CGK,COLF01
0,0,2022-11-09 07:39:48 +0700,2022-11-09 09:19:47 +0700,None,None,obsessedAntelope5,done,Delivery,c3d352426117fd4aaa38,CKR,Success,"TAMBUN SELATAN,CIKAR",YANG BERSANGKUTAN,D01,3.3,CGK,COLF01
0,0,2022-11-09 09:18:00 +0700,2022-11-09 09:19:22 +0700,None,None,curiousTomatoe7,done,Delivery,14a5c60fec188a1fc323,PKU,Failed,"PELANGIRAN, TEMBILAH",MISROUTE,U12,0.45,CGK,COLF02
-7.9921087,112.0380951,2022-11-09 07:21:44 +0700,2022-11-09 09:19:46 +0700,None,None,yearningRat1,done,Delivery,11c42cb10d7656cad571,KDR,Success,"RINGINREJO,KEDIRI",YANG BERSANGKUTAN,D01,1,MJK,COLF01
0,0,2022-11-09 08:50:32 +0700,2022-11-09 09:19:47 +0700,None,None,panickyToucan3,done,Delivery,97d9f045b1f0ead29149,BKI,Success,BEKASI SELATAN,KELUARGA/SAUDARA,D09,1,TGR,COLF01
-6.1367185,106.1881515,2022-11-09 08:01:30 +0700,2022-11-09 09:19:48 +0700,None,None,anxiousRat9,done,Delivery,2b8928139e4c024e76fa,CLG,Success,"CIPOCOK JAYA ,SERANG",KELUARGA/SAUDARA,D09,1,CLG,COLF01
0,0,2022-11-09 08:59:39 +0700,2022-11-09 09:19:47 +0700,None,None,scornfulCheese0,done,Delivery,9734cb5d6e556431da68,BKS,Success,BENGKULU,SECURITY,D04,1,CGK,COLF01
0,0,2022-11-09 08:49:36 +0700,2022-11-09 09:19:40 +0700,None,None,holisticLocust7,done,Delivery,ff88874557259569a1a4,PLM,Success,"GELUMBANG,MUARA ENIM",YANG BERSANGKUTAN,D01,1.75,CGK,COLF01
-8.6740187,115.2162268,2022-11-09 07:15:33 +0700,2022-11-09 10:19:49 +0800,None,None,sheepishCoconut1,done,Delivery,7e951b0d72d3be9146e2,DPS,Success,"DENPASAR BARAT,DENPA",KELUARGA/SAUDARA,D09,1,CGK,COLF01
0,0,2022-11-09 08:18:00 +0700,2022-11-09 10:17:08 +0800,None,None,obsessedHyena8,done,Delivery,843031a39a9146f9ca04,DPS,Success,"KLUNGKUNG,SEMARAPURA",RECEPTIONIST,D02,1,DPS,COLF01
0,0,2022-11-09 08:41:38 +0700,2022-11-09 09:17:08 +0700,None,None,morbidAntelope5,done,Delivery,cba84afa61ee007a3d2c,TGR,Success,TANGERANG,RECEPTIONIST,D02,1,PLM,COLF01
0,0,2022-11-09 08:02:28 +0700,2022-11-09 09:17:04 +0700,None,None,euphoricDingo3,done,Delivery,caa446e34619f2ad3d15,BOO,Success,"CIBINONG,BOGOR",SECURITY,D04,1,BOO,COLF01
-7.6497976,111.7146884,2022-11-09 07:36:37 +0700,2022-11-09 09:17:05 +0700,34300,False,annoyedCockatoo9,done,Delivery,81599bf38dcfc220ad20,MDN,Failed,"GEMARANG,CARUBAN",RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.25,CGK,COLF02
0,0,2022-11-09 08:00:05 +0700,2022-11-09 09:17:02 +0700,None,None,thriftyChile3,done,Delivery,049a9a71abc721588527,CGK,Success,"GAMBIR ,JAKARTA PUSA",RECEPTIONIST,D02,4,CGK,COLF01
-7.6178665,110.3099289,2022-11-09 08:30:29 +0700,2022-11-09 09:17:08 +0700,None,None,boastfulDoves8,done,Delivery,d1623b2b31449eded912,MGL,Success,"SALAM,MUNTILAN",YANG BERSANGKUTAN,D01,6.15,CGK,COLF01
0,0,2022-11-09 07:28:55 +0700,2022-11-09 10:17:09 +0800,None,None,trustingSausage2,done,Delivery,a7fa0e4e217ed33c26d6,UPG,Success,"PASANGKAYU,MAMUJU UT",YANG BERSANGKUTAN,D01,1,UPG,COLF01
-8.45919,117.4120133,2022-11-09 08:32:00 +0700,2022-11-09 10:16:58 +0800,None,None,aboardDoughnut5,done,Delivery,0d32321fcfd35f44b8e1,AMI,Success,"SUMBAWA,SUMBAWABESAR",KELUARGA/SAUDARA,D09,0.05,CGK,COLF01
-6.1475797,106.929619,2022-11-09 08:26:55 +0700,2022-11-09 09:16:59 +0700,None,None,importedPiglet2,done,Delivery,a7454eb38a144d0a282e,CGK,Success,"CILINCING ,JAKARTA U",SECURITY,D04,2,CGK,COLF01
0,0,2022-11-09 07:13:31 +0700,2022-11-09 10:17:04 +0800,None,None,boastfulBuzzard6,done,Delivery,9c4f46fa242ceb7b2d5d,AMI,Success,"GERUNG, KAB.LOMBOK B",YANG BERSANGKUTAN,D01,1,CGK,COLF01
0.0754748,111.4840716,2022-11-09 08:01:27 +0700,2022-11-09 09:17:03 +0700,None,None,solidWigeon4,done,Delivery,b770d1359a50bb4f6c48,PNK,Success,"SINTANG,KAB.SINTANG",YANG BERSANGKUTAN,D01,1,CGK,COLF01
0,0,2022-11-09 08:13:03 +0700,2022-11-09 10:17:07 +0800,None,None,shamefulMuesli6,done,Delivery,92b3f7140b1c83462e15,AMI,Success,"PRAYA,KAB.LOMBOK TEN",YANG BERSANGKUTAN,D01,1,CGK,COLF01
-8.6571178,115.2346239,2022-11-09 08:05:15 +0700,2022-11-09 10:17:08 +0800,None,None,eagerMuesli3,done,Delivery,d634dcd542c61e95190f,DPS,Success,DENPASAR,YANG BERSANGKUTAN,D01,1,CGK,COLF01
-6.5401881,106.8319046,2022-11-09 08:01:59 +0700,2022-11-09 09:17:06 +0700,None,None,boastfulCheese4,done,Delivery,ac03a2462c9e8570f52e,BOO,Success,"SUKARAJA,KAB.BOGOR",SUAMI/ISTRI/ANAK,D06,1,BDO,COLF01
