,date_start,date_stop,time_start,time_stop,latitude,longitude,amount,cod_received_status,task_status,flow,branch_destination,task_status_label,task_detail_status_label,task_detail_status,weight,branch_origin,task_status_id,task_assigned_to,task_id,receiver_city,delivery_time
566,2022-11-01,2022-11-01,08:37:40,09:14:20,-6.9716889,110.270188,18999.0,True,done,Delivery,SRG,Success,YANG BERSANGKUTAN,D01,0.2,CGK,COLF01,gleefulChough9,7e54cfd790164d1504df,"KALIWUNGU,KENDAL",36.666666666666664
567,2022-11-01,2022-11-01,09:25:07,18:52:14,0.5322025,122.3556305,88900.0,True,done,Delivery,GTO,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,panickyMacaw8,4c7745073b3acda5fe06,"TILAMUTA,KAB.BOALEMO",567.1166666666667
568,2022-11-01,2022-11-01,09:25:06,18:48:50,0.5319726,122.3552834,156000.0,True,done,Delivery,GTO,Success,YANG BERSANGKUTAN,D01,0.2,CGK,COLF01,panickyMacaw8,ccee5c11bb3c7c0c6dd5,"TILAMUTA,KAB.BOALEMO",563.7333333333333
569,2022-11-01,2022-11-01,09:25:06,18:49:26,0.5319726,122.3552834,100393.0,True,done,Delivery,GTO,Success,YANG BERSANGKUTAN,D01,0.485,CGK,COLF01,panickyMacaw8,dbce37a1b46f9c6b5aaa,"TILAMUTA,KAB.BOALEMO",564.3333333333334
570,2022-11-01,2022-11-01,11:47:42,12:12:09,-7.6805601,111.3358809,849700.0,True,done,Delivery,MDN,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,vengefulChamois4,79dc133dea5dce26b95d,"MAGETAN, KAB MAGETAN",24.45
571,2022-11-01,2022-11-01,13:45:02,20:49:54,3.5225181,99.1523609,140000.0,True,done,Delivery,MES,Success,YANG BERSANGKUTAN,D01,1.0,PWT,COLF01,pridefulDingo4,5a55325059192c4d411a,"TELUK MENGKUDU,SEI R",424.8666666666667
572,2022-11-01,2022-11-01,13:45:02,20:47:56,3.5225181,99.1523609,157000.0,True,done,Delivery,MES,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,pridefulDingo4,439a1c53d64c8a5341c5,"TANJUNG BERINGIN,SEI",422.9
573,2022-11-01,2022-11-01,11:53:22,17:08:46,1.4704722,124.8505849,254000.0,True,done,Delivery,MDC,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,crushedBoa6,0b65c0ac1ab5a42d3bce,"WENANG,MANADO",315.4
574,2022-11-01,2022-11-01,08:53:42,18:52:52,0.5270518,122.3448554,450000.0,True,done,Delivery,GTO,Success,YANG BERSANGKUTAN,D01,2.5,CGK,COLF01,madCheetah4,c12195f183d39c6a25b3,"TILAMUTA,KAB.BOALEMO",599.1666666666666
575,2022-11-01,2022-11-01,08:53:42,18:52:19,0.5270518,122.3448554,76000.0,True,done,Delivery,GTO,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,madCheetah4,7fb81f23e6584b28b3fa,"TILAMUTA,KAB.BOALEMO",598.6166666666667
576,2022-11-01,2022-11-01,13:42:49,17:05:47,-7.578303,110.2777796,114400.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,1.2,CGK,COLF01,dejectedSnail1,22010c03d97477ce70d3,"MUNGKID,KAB.MAGELANG",202.96666666666667
577,2022-11-01,2022-11-01,13:42:49,17:06:15,-7.578303,110.2777796,133400.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,2.0,CGK,COLF01,dejectedSnail1,aa5eddb92212bf5a6ae5,"MUNGKID,KAB.MAGELANG",203.43333333333334
578,2022-11-01,2022-11-01,10:12:12,16:44:36,1.4978158,124.8456829,67000.0,True,done,Delivery,MDC,Success,YANG BERSANGKUTAN,D01,0.6,CGK,COLF01,jumpyLollies9,cc93e309a1a9aa70415b,"SINGKIL,MANADO",392.4
579,2022-11-01,2022-11-01,10:12:10,12:53:41,1.5006984,124.8637763,249000.0,True,done,Delivery,MDC,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,jumpyLollies9,3dc7e5371bc90af936a2,"SINGKIL,MANADO",161.51666666666668
580,2022-11-01,2022-11-01,10:12:11,14:19:58,1.500001,124.8588968,239000.0,True,done,Delivery,MDC,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,jumpyLollies9,39161fa03864c6819254,"BUNAKEN,MANADO",247.78333333333336
581,2022-11-01,2022-11-01,09:32:44,10:21:13,1.6713036,98.841619,224161.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,JOG,COLF01,pleasedCurlew9,3eef019f8c6ea0e590e3,"PANDAN,TAPANULI TENG",48.483333333333334
582,2022-11-01,2022-11-01,09:32:44,17:27:05,1.6799696,98.8324457,212000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,pleasedCurlew9,d6705ce6fd7364917d8c,"PANDAN,TAPANULI TENG",474.35
583,2022-11-01,2022-11-01,09:32:44,10:32:50,1.6847354,98.8304269,110000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,pleasedCurlew9,2cc73e71d58e74121dbc,"PANDAN,TAPANULI TENG",60.1
584,2022-11-01,2022-11-01,09:32:44,17:17:12,1.6874853,98.8174272,194000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,SUB,COLF01,pleasedCurlew9,69fbe4d20ac0c99d5d5b,"PANDAN,TAPANULI TENG",464.46666666666664
585,2022-11-01,2022-11-01,09:32:44,11:46:01,1.6905166,98.8292866,150000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,pleasedCurlew9,4c513b0dd2ccbf615854,"PANDAN,TAPANULI TENG",133.28333333333336
586,2022-11-01,2022-11-01,11:33:46,12:51:43,0.8328291,101.140793,366000.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,gloomyThrushe7,5d0e5fb18c3c82a1f85d,"TAPUNG HILIR, BANGKI",77.95
587,2022-11-01,2022-11-01,11:33:46,14:17:00,0.8106875,101.1529477,150000.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,TGL,COLF01,gloomyThrushe7,f71445d9b3009c963353,"TAPUNG, BANGKINANG",163.23333333333332
588,2022-11-01,2022-11-01,11:33:46,12:24:18,0.805837,101.1481691,209040.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,BDO,COLF01,gloomyThrushe7,cb00ebeeed2a7bbaf0a5,"TAPUNG, BANGKINANG",50.53333333333333
589,2022-11-01,2022-11-01,10:12:11,10:23:13,1.4926884,124.8523297,336375.0,True,done,Delivery,MDC,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,jumpyLollies9,0051909d7a903681a2be,"SINGKIL,MANADO",11.033333333333333
590,2022-11-01,2022-11-01,10:12:11,15:40:05,1.4967444,124.8503005,229000.0,True,done,Delivery,MDC,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,jumpyLollies9,e8bcffde46511200a749,"SINGKIL,MANADO",327.9
592,2022-11-01,2022-11-01,11:33:46,12:03:57,0.8056488,101.1545338,291000.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,gloomyThrushe7,f4b5a7d9a73e3f7a53ac,"TAPUNG HILIR, BANGKI",30.183333333333334
593,2022-11-01,2022-11-01,11:33:46,14:01:19,0.8104128,101.1532457,1960000.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,gloomyThrushe7,3a80518f26cfb6006436,"TAPUNG HILIR, BANGKI",147.55
594,2022-11-01,2022-11-01,11:33:47,12:56:12,0.8328065,101.140792,165000.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,0.09,CGK,COLF01,gloomyThrushe7,b7a6c41b8891a1055fb1,"TAPUNG HILIR, BANGKI",82.41666666666667
595,2022-11-01,2022-11-01,11:33:47,13:11:23,0.8327873,101.1408447,253000.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,gloomyThrushe7,4cfd1c3d9e8f99cb160a,"TAPUNG HILIR, BANGKI",97.6
596,2022-11-01,2022-11-01,11:33:46,13:41:22,0.8249346,101.1394417,202410.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,gloomyThrushe7,7a59249454f0805f098c,"TAPUNG HULU, BANGKIN",127.60000000000001
597,2022-11-01,2022-11-01,10:41:32,11:54:58,-7.7148839,109.9140206,49000.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.24,CGK,COLF01,guiltyDinosaur6,032ff6adbf6b08982d76,"KUTOARJO,PURWOREJO",73.43333333333334
598,2022-11-01,2022-11-01,10:41:32,11:36:00,-7.7196087,109.9169345,180000.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,guiltyDinosaur6,ca0ab404d283f4475b81,"KUTOARJO,PURWOREJO",54.46666666666667
599,2022-11-01,2022-11-01,14:38:47,14:39:25,-1.6146696,102.3450251,216000.0,True,done,Delivery,DJB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,wakefulTruffle9,8a46e816c339ba13b4fe,"PELEPAT ILIR,MUARABU",0.6333333333333333
600,2022-11-01,2022-11-01,10:12:08,10:38:37,1.4904752,124.8499254,263000.0,True,done,Delivery,MDC,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,jumpyLollies9,e0c956d04df90fc01615,"SINGKIL,MANADO",26.483333333333334
601,2022-11-01,2022-11-01,10:41:32,15:13:13,-7.7225349,109.9145578,74500.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,guiltyDinosaur6,f7d13407faba73fffad5,"KUTOARJO,PURWOREJO",271.68333333333334
602,2022-11-01,2022-11-01,10:41:32,11:54:58,-7.7148839,109.9140206,91200.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.44,CGK,COLF01,guiltyDinosaur6,88f8349d4584510cf800,"KUTOARJO,PURWOREJO",73.43333333333334
603,2022-11-01,2022-11-01,10:41:32,12:12:41,-7.7221209,109.9147689,26650.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,guiltyDinosaur6,e8dd058a453e14135950,"KUTOARJO,PURWOREJO",91.15
604,2022-11-01,2022-11-01,10:41:32,14:28:22,-7.7245468,109.9098029,34500.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,guiltyDinosaur6,323d8aa1f7dd602ff174,"KUTOARJO,PURWOREJO",226.83333333333334
605,2022-11-01,2022-11-01,10:41:32,14:48:40,-7.7254985,109.9158151,28355.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,guiltyDinosaur6,8dbb831bf485d84c2bd9,"KUTOARJO,PURWOREJO",247.13333333333335
606,2022-11-01,2022-11-01,10:41:32,12:12:41,-7.7221209,109.9147689,22703.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,guiltyDinosaur6,e421e4fa57ac2b780476,"KUTOARJO,PURWOREJO",91.15
607,2022-11-01,2022-11-01,10:41:32,11:54:58,-7.7148839,109.9140206,44100.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,guiltyDinosaur6,b36a56f5e9e28b4833ec,"KUTOARJO,PURWOREJO",73.43333333333334
608,2022-11-01,2022-11-01,10:41:32,15:22:11,-7.7232034,109.9071065,35400.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.02,CGK,COLF01,guiltyDinosaur6,37e5438285aa418c9020,"KUTOARJO,PURWOREJO",280.65
609,2022-11-01,2022-11-01,10:06:36,18:07:33,-7.7122117,110.0131425,125000.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,wakefulBaboon1,219e6998fd53bee01ba8,"KUTOARJO,PURWOREJO",480.95
610,2022-11-01,2022-11-01,10:06:35,11:12:03,-7.7186793,109.9115977,129500.0,True,done,Delivery,MGL,Success,KELUARGA/SAUDARA,D09,1.89,CGK,COLF01,wakefulBaboon1,6a564236b3c610429665,"KUTOARJO,PURWOREJO",65.46666666666667
611,2022-11-01,2022-11-01,10:06:35,11:29:14,-7.7177327,109.9100218,18500.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.1,CGK,COLF01,wakefulBaboon1,0106ad880bc3eb01660b,"KUTOARJO,PURWOREJO",82.65
612,2022-11-01,2022-11-01,10:06:36,11:31:23,-7.717717,109.910021,50801.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,2.0,CGK,COLF01,wakefulBaboon1,c226204e11bc6049d1a9,"KUTOARJO,PURWOREJO",84.78333333333333
613,2022-11-01,2022-11-01,14:19:40,14:53:31,-6.6971683,108.3168967,165000.0,True,done,Delivery,CBN,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,scornfulCoati1,4ff7863c5f3fea640552,"SUMBER JAYA,MAJALENG",33.85
614,2022-11-01,2022-11-01,14:19:40,16:05:48,-6.6900667,108.35035,42100.0,True,done,Delivery,CBN,Success,YANG BERSANGKUTAN,D01,0.437,CGK,COLF01,scornfulCoati1,3c72ff125bff1f170040,"SUMBER JAYA,MAJALENG",106.13333333333334
615,2022-11-01,2022-11-01,11:59:58,19:07:55,-6.5784084,105.9481714,146500.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.08,CGK,COLF01,jealousPiglet1,15c3332c9682013132ae,"BOJONG,PANDEGLANG",427.95
616,2022-11-01,2022-11-01,11:59:58,14:31:14,-6.42865,106.005189,120435.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,5.0,CGK,COLF01,jealousPiglet1,a48b78bb2d4b0811dbf4,"BOJONG,PANDEGLANG",151.26666666666668
617,2022-11-01,2022-11-01,11:59:58,14:47:55,-6.4598202,105.9869476,20615.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.4,CGK,COLF01,jealousPiglet1,5a1e5aac3f9ccc6e504c,"BOJONG,PANDEGLANG",167.95
618,2022-11-01,2022-11-01,11:59:58,19:07:05,-6.5783206,105.9486021,191000.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,jealousPiglet1,9642c90639a430c76707,"BOJONG,PANDEGLANG",427.1166666666667
619,2022-11-01,2022-11-01,14:16:55,14:27:10,-7.6553092,111.4787293,63500.0,True,done,Delivery,MDN,Success,YANG BERSANGKUTAN,D01,0.4,CGK,COLF01,contentCheetah6,78f754541a1e294e7e36,"BENDO,MAGETAN",10.25
620,2022-11-01,2022-11-01,11:59:58,19:06:36,-6.5784738,105.9485601,288750.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,jealousPiglet1,ddd22a7d96d72dbdf382,"BOJONG,PANDEGLANG",426.6333333333333
621,2022-11-01,2022-11-01,10:12:11,14:28:50,1.5000581,124.8594384,70000.0,True,done,Delivery,MDC,Success,YANG BERSANGKUTAN,D01,1.0,PKU,COLF01,jumpyLollies9,81b8ca2071b17221f5a2,"SINGKIL,MANADO",256.65000000000003
622,2022-11-01,2022-11-01,10:12:10,14:45:04,1.5028739,124.8572676,160000.0,True,done,Delivery,MDC,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,jumpyLollies9,cd697cc413522fa8bd0e,"SINGKIL,MANADO",272.90000000000003
623,2022-11-01,2022-11-01,11:33:46,12:28:11,0.8057125,101.1480363,204000.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,gloomyThrushe7,c35951d24d1369996dbb,"TAPUNG HILIR, BANGKI",54.416666666666664
624,2022-11-01,2022-11-01,11:33:46,12:17:28,0.808368,101.1417415,332690.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,TGR,COLF01,gloomyThrushe7,aadb3576a8fccff86a01,"TAPUNG HILIR, BANGKI",43.7
626,2022-11-01,2022-11-01,11:33:47,13:25:22,0.8327983,101.1408077,142000.0,True,done,Delivery,PKU,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,gloomyThrushe7,729dec54dd496d0def62,"TAPUNG, BANGKINANG",111.58333333333333
627,2022-11-01,2022-11-01,18:33:43,18:44:10,-7.7231993,109.9071121,60833.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,1.5,CGK,COLF01,guiltyDinosaur6,001f7acd1670ec6d6973,"KUTOARJO,PURWOREJO",10.45
628,2022-11-01,2022-11-01,09:10:15,12:06:23,-7.7587329,109.915783,105800.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,1.5,CGK,COLF01,pluckyCordial4,9e798dc6b39b01da3f91,"KUTOARJO,PURWOREJO",176.13333333333333
629,2022-11-01,2022-11-01,09:10:14,10:28:23,-7.7593996,109.8870738,135500.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.4,CGK,COLF01,pluckyCordial4,5166060cc80bff9833c6,"KUTOARJO,PURWOREJO",78.15
630,2022-11-01,2022-11-01,09:10:14,10:28:23,-7.7593996,109.8870738,36486.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.04,CGK,COLF01,pluckyCordial4,2bb71b3aecc339757555,"KUTOARJO,PURWOREJO",78.15
631,2022-11-01,2022-11-01,09:10:14,10:28:23,-7.7593996,109.8870738,293500.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,pluckyCordial4,edd3024c923ce73a6fa8,"KUTOARJO,PURWOREJO",78.15
632,2022-11-01,2022-11-01,09:10:14,10:28:23,-7.7593996,109.8870738,109050.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,pluckyCordial4,4fed16b1f7e5f96984d3,"KUTOARJO,PURWOREJO",78.15
633,2022-11-01,2022-11-01,11:59:52,15:03:09,-6.6035328,105.9047223,28000.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,1.0,SRG,COLF01,wornoutWigeon1,c39d9e44a8420f1c95a1,"MUNJUL,PANDEGLANG",183.28333333333333
634,2022-11-01,2022-11-01,11:59:51,16:06:50,-6.627116,105.9167892,58406.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,1.28,CGK,COLF01,wornoutWigeon1,87c9e590aa5d16f54e2d,"MUNJUL,PANDEGLANG",246.98333333333338
635,2022-11-01,2022-11-01,11:59:52,14:02:33,-6.5993958,105.9266394,14922.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.01,CGK,COLF01,wornoutWigeon1,427b7169da942fe54eb6,"MUNJUL,PANDEGLANG",122.68333333333335
636,2022-11-01,2022-11-01,11:59:52,18:34:43,-6.5365821,105.9653976,33268.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,0.48,CGK,COLF01,wornoutWigeon1,2954d1544c86c7f4a18a,"MUNJUL,PANDEGLANG",394.85
637,2022-11-01,2022-11-01,11:59:51,12:28:08,-6.513787,105.9622076,150750.0,True,done,Delivery,CLG,Success,YANG BERSANGKUTAN,D01,4.0,CGK,COLF01,wornoutWigeon1,de22dc72ebb48557c480,"MUNJUL,PANDEGLANG",28.283333333333335
638,2022-11-01,2022-11-01,09:10:15,12:45:14,-7.7208264,109.9280842,17835.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.08,CGK,COLF01,pluckyCordial4,53f22e2f9229ac636c89,"KUTOARJO,PURWOREJO",214.98333333333332
639,2022-11-01,2022-11-01,09:10:15,09:44:19,-7.7302016,109.8906601,54717.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,pluckyCordial4,dad683abf08aa655f217,"KUTOARJO,PURWOREJO",34.06666666666667
640,2022-11-01,2022-11-01,09:10:14,12:06:23,-7.7587329,109.915783,85763.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,pluckyCordial4,16eb3312c4396cdb537f,"KUTOARJO,PURWOREJO",176.15
641,2022-11-01,2022-11-01,09:10:14,10:28:23,-7.7593996,109.8870738,48000.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.2,CGK,COLF01,pluckyCordial4,19e1b6bce3d49904dc14,"KUTOARJO,PURWOREJO",78.15
642,2022-11-01,2022-11-01,09:10:15,09:43:55,-7.7302016,109.8906601,58500.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.4,CGK,COLF01,pluckyCordial4,5b890ed63db358336c1a,"KUTOARJO,PURWOREJO",33.66666666666667
643,2022-11-01,2022-11-01,09:10:14,10:28:23,-7.7593996,109.8870738,142250.0,True,done,Delivery,MGL,Success,YANG BERSANGKUTAN,D01,0.3,CGK,COLF01,pluckyCordial4,091f883ffc50db955195,"KUTOARJO,PURWOREJO",78.15
644,2022-11-01,2022-11-01,11:19:24,14:18:45,-6.7313155,108.3495368,49000.0,True,done,Delivery,CBN,Success,YANG BERSANGKUTAN,D01,0.5,CGK,COLF01,grumpyBasmati8,f4275a4ebfc873455f05,"LEUWIMUNDING,MAJALEN",179.35
645,2022-11-01,2022-11-01,09:52:41,17:11:30,5.5321526,95.3254455,236000.0,True,done,Delivery,BTJ,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,lyingSheep6,0c1df500788c6d571736,"DARUL KAMAL,JANTHO",438.81666666666666
646,2022-11-01,2022-11-01,10:29:12,14:51:45,1.7098519,98.8311919,311060.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,worldlyOil0,47ca8864959c4302e9c5,"PANDAN,TAPANULI TENG",262.55
647,2022-11-01,2022-11-01,10:29:12,14:21:10,1.6994913,98.8348505,59000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,SRG,COLF01,worldlyOil0,86556cf3a5e6935d2650,"PANDAN,TAPANULI TENG",231.96666666666667
648,2022-11-01,2022-11-01,10:29:12,15:28:48,1.6892121,98.8249193,817000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,2.0,CGK,COLF01,worldlyOil0,85a6a9ff7e9f57a970b9,"PANDAN,TAPANULI TENG",299.6
649,2022-11-01,2022-11-01,10:29:12,12:32:27,1.686754,98.8312108,462407.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,worldlyOil0,66f1d16424180e8bd8e1,"PANDAN,TAPANULI TENG",123.25000000000001
650,2022-11-01,2022-11-01,10:29:12,14:46:44,1.7102068,98.8313087,186000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,worldlyOil0,4cca5622fc43e2699c64,"PANDAN,TAPANULI TENG",257.53333333333336
652,2022-11-01,2022-11-01,10:29:12,20:23:42,1.6893421,98.8249307,172000.0,True,done,Delivery,DTB,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,worldlyOil0,9a5dcc23b48642fd4ab2,"PANDAN,TAPANULI TENG",594.5
654,2022-11-01,2022-11-01,10:42:12,15:57:38,3.104509,98.4981901,255840.0,True,done,Delivery,MES,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,exactingLemur0,925b749d75d4fb09384b,"KABANJAHE, KAB.KARO",315.43333333333334
655,2022-11-01,2022-11-01,10:42:11,13:46:48,3.0957042,98.4855122,11000.0,True,done,Delivery,MES,Success,YANG BERSANGKUTAN,D01,1.0,MES,COLF01,exactingLemur0,14169348f7abed3c7530,"KABANJAHE, KAB.KARO",184.61666666666667
656,2022-11-01,2022-11-01,10:42:11,12:54:48,3.0918944,98.473504,11000.0,True,done,Delivery,MES,Success,YANG BERSANGKUTAN,D01,1.0,MES,COLF01,exactingLemur0,5ae3731a4dbcdd50cfc3,"KABANJAHE, KAB.KARO",132.61666666666667
657,2022-11-01,2022-11-01,10:42:11,12:23:37,3.0971292,98.4801517,133515.0,True,done,Delivery,MES,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,exactingLemur0,33027631dc6f7b1c7fa9,"KABANJAHE, KAB.KARO",101.43333333333334
658,2022-11-01,2022-11-01,09:56:16,18:29:57,-8.93106,120.9370517,265000.0,True,done,Delivery,KOE,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,amazedHawk2,72386a233af549efaf3f,"AIMERE,BAJAWA",513.6833333333334
659,2022-11-01,2022-11-01,09:56:16,18:03:17,-8.9337396,120.9394057,85000.0,True,done,Delivery,KOE,Success,YANG BERSANGKUTAN,D01,1.0,SRG,COLF01,amazedHawk2,dc67fb31727a9751c26b,"INERIE,NGADA",487.0166666666667
660,2022-11-01,2022-11-01,09:56:16,18:31:24,-8.93106,120.9370517,224000.0,True,done,Delivery,KOE,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,amazedHawk2,27e0200ab77ad5582aae,"AIMERE,BAJAWA",515.1333333333334
661,2022-11-01,2022-11-01,20:47:03,22:19:51,-3.3133867,102.8382289,138375.0,True,done,Delivery,PLM,Success,YANG BERSANGKUTAN,D01,0.02,JOG,COLF01,vengefulToucan8,44d20f3cc9288def0908,LUBUKLINGGAU SELATAN,92.8
662,2022-11-01,2022-11-01,09:56:16,18:30:37,-8.93106,120.9370517,309000.0,True,done,Delivery,KOE,Success,YANG BERSANGKUTAN,D01,1.0,BDO,COLF01,amazedHawk2,03c64c841a49082e29b9,"AIMERE,BAJAWA",514.35
663,2022-11-01,2022-11-01,09:56:16,12:28:43,-8.8323873,120.8494229,34000.0,True,done,Delivery,KOE,Success,YANG BERSANGKUTAN,D01,1.0,KOE,COLF01,amazedHawk2,f8377209aa122b01c7d8,"AIMERE,BAJAWA",152.45
664,2022-11-01,2022-11-01,11:10:59,16:40:45,-7.8148498,110.3280228,101000.0,True,done,Delivery,JOG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,scornfulRuffs9,f0145e2edddc586ed27b,"KASIHAN,BANTUL",329.76666666666665
665,2022-11-01,2022-11-01,11:10:59,17:03:40,-7.8187654,110.3244674,224965.0,True,done,Delivery,JOG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,scornfulRuffs9,3c480835ad5b4a79445d,"KASIHAN,BANTUL",352.68333333333334
666,2022-11-01,2022-11-01,11:11:00,17:43:31,-7.8162527,110.3386681,56000.0,True,done,Delivery,JOG,Success,YANG BERSANGKUTAN,D01,0.25,CGK,COLF01,scornfulRuffs9,b290117a9a7a9d7f694a,"KASIHAN,BANTUL",392.51666666666665
667,2022-11-01,2022-11-01,11:10:59,14:15:32,-7.8350059,110.3303282,167000.0,True,done,Delivery,JOG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,scornfulRuffs9,9286b3d0d8e229e69899,"KASIHAN,BANTUL",184.55
668,2022-11-01,2022-11-01,11:11:00,13:18:58,-7.8304575,110.341229,167000.0,True,done,Delivery,JOG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,scornfulRuffs9,bd96dfc59df71dc2c0c4,"KASIHAN,BANTUL",127.96666666666668
669,2022-11-01,2022-11-01,11:10:59,17:25:41,-7.8182531,110.3349467,80690.0,True,done,Delivery,JOG,Success,YANG BERSANGKUTAN,D01,0.04,CGK,COLF01,scornfulRuffs9,8b2bf00d0a8845e7ef65,"KASIHAN,BANTUL",374.7
